treasure itemtypes "Common","Uncommon","Rare","Epic","Legendary","Divine","Unique"
new treasuretable "WYR_UnfortunateGnome_Reward"
new subtable "1,1"
object category "I_UNI_BrilliantRetort",1,0,0,0,0,0,0,0
new treasuretable "WYR_BlacksmithCellar_Grease"
new subtable "2,1;3,1;4,1"
object category "I_OBJ_GreaseBottle",1,0,0,0,0,0,0,0
new treasuretable "WYR_BlacksmithCellar_MetalBars"
new subtable "1,1"
object category "T_MetalBars_Bronze_Supply",4,0,0,0,0,0,0,0
object category "T_MetalBars_Silver_Supply",2,0,0,0,0,0,0,0
object category "T_MetalBars_Gold_Supply",1,0,0,0,0,0,0,0
new treasuretable "WYR_OpenHand_Belongings"
new subtable "1,1"
object category "I_OBJ_Candle",1,0,0,0,0,0,0,0
object category "T_Valuables_Incense",1,0,0,0,0,0,0,0
object category "T_Supply_Scribing",1,0,0,0,0,0,0,0
new treasuretable "WYR_OpenHand_Alchemy_Basic"
new subtable "1,1"
object category "I_CONS_Mushrooms_RoguesMorsel",1,0,0,0,0,0,0,0
object category "I_CONS_Herbs_Mergrass",1,0,0,0,0,0,0,0
object category "I_CONS_Herbs_Mugwort",1,0,0,0,0,0,0,0
object category "I_CONS_Herbs_Balsam",1,0,0,0,0,0,0,0
new treasuretable "WYR_OpenHand_Priest"
new subtable "1,1"
object category "T_Gold_Meager",1,0,0,0,0,0,0,0
object category "T_Gold_Pocket_Poor",1,0,0,0,0,0,0,0
new subtable "0,1;1,3"
object category "T_WYR_OpenHand_Belongings",1,0,0,0,0,0,0,0
object category "T_WYR_OpenHand_Alchemy_Basic",1,0,0,0,0,0,0,0
new treasuretable "WYR_OpenHand_PersonalChest"
new subtable "1,1"
object category "T_WYR_OpenHand_Belongings",1,0,0,0,0,0,0,0
new subtable "0,1;1,1"
object category "T_Clothes_Poor_Random",1,0,0,0,0,0,0,0
new subtable "0,1;1,2"
object category "T_Gold_Meager",2,0,0,0,0,0,0,0
object category "T_Gold_Pocket_Poor",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_OpenHand_Radiant_Gloves",1,0,0,0,0,0,0,0
new treasuretable "WYR_OpenHand_Bookshelf"
new subtable "1,1; 2,1"
object category "T_Supply_Scrolls_Healing_Single",1,0,0,0,0,0,0,0
new treasuretable "WYR_OpenHand_Sarcophagus"
new subtable "1,1"
object category "T_Gold_Pocket_Random",1,0,0,0,0,0,0,0
new subtable "1,1; 2,1"
object category "T_Alchemy_Potion",1,0,0,0,0,0,0,0
object category "T_Supply_Scrolls_Healing_Single",1,0,0,0,0,0,0,0
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
object category "I_OBJ_Candle",1,0,0,0,0,0,0,0
object category "T_Valuables_Incense",1,0,0,0,0,0,0,0
new treasuretable "WYR_OpenHand_RefugeesBelongings"
new subtable "1,1"
object category "T_Gold_Meager",1,0,0,0,0,0,0,0
object category "T_Gold_Pocket_Poor",1,0,0,0,0,0,0,0
new subtable "1,1;2,1"
object category "I_OBJ_Bedroll",1,0,0,0,0,0,0,0
object category "I_Cup_Mug_Metal",1,0,0,0,0,0,0,0
object category "I_OBJ_Rope",1,0,0,0,0,0,0,0
object category "T_Valuables_Jewelry",1,0,0,0,0,0,0,0
object category "T_ST_Alcohol_Medium",1,0,0,0,0,0,0,0
new treasuretable "WYR_Circus_GenericPerformer"
new subtable "1,1"
object category "T_Gold_Meager",1,0,0,0,0,0,0,0
object category "T_Gold_Pocket_Poor",2,0,0,0,0,0,0,0
new subtable "1,1;2,1;3,1"
object category "I_OBJ_GreaseBottle",1,0,0,0,0,0,0,0
object category "I_Toy_TeddyBear_Clean",1,0,0,0,0,0,0,0
object category "I_Toy_TeddyBear_Worn",1,0,0,0,0,0,0,0
object category "I_Toy_WoodenBlock_A",1,0,0,0,0,0,0,0
object category "I_Toy_WoodenBlock_B",1,0,0,0,0,0,0,0
object category "I_Toy_WoodenBlock_C",1,0,0,0,0,0,0,0
object category "I_Toy_WoodenBlock_D",1,0,0,0,0,0,0,0
object category "I_Toy_SmallBall",1,0,0,0,0,0,0,0
object category "I_OBJ_Kitchenware_Cutlery_Spoon_Poor",1,0,0,0,0,0,0,0
object category "I_OBJ_Needle",1,0,0,0,0,0,0,0
object category "T_ST_Alchemy_Loot_Common",1,0,0,0,0,0,0,0
object category "I_OBJ_Bone",1,0,0,0,0,0,0,0
object category "T_ST_MusicInstrument_Common",1,0,0,0,0,0,0,0
object category "T_ST_MusicInstrument_Rare",1,0,0,0,0,0,0,0
object category "T_GEN_Torch_Colored_Supply",3,0,0,0,0,0,0,0
new treasuretable "WYR_Circus_Djinni"
new subtable "1,1"
object category "T_WYR_Circus_GenericPerformer",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Trader_Modest",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_CONS_FOOD_Cheese_Piece",1,0,0,0,0,0,0,0
new treasuretable "WYR_Circus_FacePainter"
new subtable "1,1"
object category "T_Gold_Trader_Modest",1,0,0,0,0,0,0,0
new subtable "3,1;4,1;5,1"
object category "I_OBJ_Kit_Disguise",1,0,0,0,0,0,0,0
new subtable "3,1;4,1;5,1"
object category "I_OBJ_Scroll_DisguiseSelf",1,0,0,0,0,0,0,0
object category "I_OBJ_Scroll_ColorSpray",1,0,0,0,0,0,0,0
new subtable "7,1"
object category "T_ST_DyeRandom",1,0,0,0,0,0,0,0
new subtable "4,1"
object category "I_UNI_WYR_Circus_FacePaint",1,0,0,0,0,0,0,0
new subtable "-10"
object category "I_OBJ_Dye_Remover",1,0,0,0,0,0,0,0
new treasuretable "WYR_Circus_Sculptor"
new subtable "1,1"
object category "T_Gold_Trader_Poor",1,0,0,0,0,0,0,0
new subtable "5,1"
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Diamond",1,0,0,0,0,0,0,0
new subtable "8,1"
object category "T_ST_Alchemy_Crystals",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "I_OBJ_Scroll_Stoneskin",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Scroll_FleshToStone",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Scroll_WallOfStone",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "I_OBJ_Oil_Of_The_Basilisk",1,0,0,0,0,0,0,0
new treasuretable "WYR_Circus_KoboldMerchant_Magic"
new subtable "-1"
object category "I_MAG_Zhentarim_Swap_Gloves",1,0,0,0,0,0,0,0
new treasuretable "WYR_Circus_KoboldMerchant"
new subtable "1,1"
object category "T_Gold_Trader_Normal",1,0,0,0,0,0,0,0
new subtable "7,1"
object category "T_Alchemy_Potion_Utility",1,0,0,0,0,0,0,0
new subtable "7,1"
object category "T_Alchemy_Potion_Elixir",1,0,0,0,0,0,0,0
new subtable "6,1"
object category "T_ST_SpecialArrow",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_WYR_Circus_KoboldMerchant_Magic",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_CONS_FOOD_Vegetable_Potato",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_Food_Neogi_Claws",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_Food_Giant_Hamster",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Clothes_Rich_Shoes",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_Alcohol_Valuable",1,0,0,0,0,0,0,0
new subtable "6,1"
object category "T_ST_Alchemy_Loot_Common",1,0,0,0,0,0,0,0
new subtable "15,1"
object category "T_Ingredient_Alchemy_Rare",1,0,0,0,0,0,0,0
new treasuretable "WYR_Circus_Ringmaster"
new subtable "1,1"
object category "T_Gold_Meager",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Skull",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "T_Supply_Scrolls_Necro_Single",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "I_OBJ_Scroll_SpeakWithDead",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_ALCH_Solution_Potion_Rest_Lesser",1,0,0,0,0,0,0,0
new treasuretable "WYR_Circus_Ringmaster_Chest"
new subtable "1,1"
object category "T_Gold_Stash_Wealthy",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Wizard_Pointy_Hat",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Scroll_SpeakWithDead",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Skull",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_HandMirror",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_SCL_Distillery_PurpleWormPoisonIngredient",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_WPN_Bonesaw",0,0,0,0,0,0,0,0
new treasuretable "WYR_Circus_Thug"
new subtable "1,1"
object category "T_Gold_Pocket_Poor",1,0,0,0,0,0,0,0
object category "T_Gold_Meager",1,0,0,0,0,0,0,0
new subtable "1,1;2,1"
object category "I_OBJ_FOOD_Chicken",1,0,0,0,0,0,0,0
object category "I_OBJ_FOOD_Chicken_B",1,0,0,0,0,0,0,0
object category "I_OBJ_FOOD_PorkPiece",1,0,0,0,0,0,0,0
object category "I_OBJ_FOOD_PorkPiece_C",1,0,0,0,0,0,0,0
new treasuretable "WYR_Circus_LoveDryad"
new subtable "5,1"
object category "T_Supply_Alchemy_Herbs",1,0,0,0,0,0,0,0
new subtable "5,1"
object category "T_Supply_Alchemy_Herbs_Rare",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Meager",1,0,0,0,0,0,0,0
new treasuretable "WYR_Circus_Backpack"
new subtable "1,1"
object category "T_Gold_Meager",1,0,0,0,0,0,0,0
object category "T_Gold_Pocket_Poor",1,0,0,0,0,0,0,0
new subtable "0,1;1,3"
object category "T_Clothes_Medium_Random",1,0,0,0,0,0,0,0
object category "T_ST_Alcohol_Medium",1,0,0,0,0,0,0,0
new treasuretable "WYR_Circus_RedcapCleaner"
new subtable "1,1"
object category "T_Gold_Meager",1,0,0,0,0,0,0,0
new subtable "1,1;2,1"
object category "I_OBJ_Broom",1,0,0,0,0,0,0,0
object category "I_OBJ_Bucket",1,0,0,0,0,0,0,0
new subtable "2,1;3,1"
object category "I_CONS_FOOD_Fruit_Banana_A_Rotten",1,0,0,0,0,0,0,0
object category "I_CONS_FOOD_Vegetable_Tomato_A_Rotten",1,0,0,0,0,0,0,0
object category "I_OBJ_Music_GuitarLute_Broken",1,0,0,0,0,0,0,0
object category "I_OBJ_Bottle",1,0,0,0,0,0,0,0
object category "T_ST_Alchemy_Mushroom_Common",1,0,0,0,0,0,0,0
object category "T_ST_Alchemy_Mushroom_Rare",1,0,0,0,0,0,0,0
new treasuretable "WYR_Flophouse_Adventurer"
new subtable "1,1"
object category "T_Gold_Pocket_Normal",1,0,0,0,0,0,0,0
new subtable "2,1;3,1"
object category "I_OBJ_Bedroll",1,0,0,0,0,0,0,0
object category "I_I_WPN_Torch",1,0,0,0,0,0,0,0
object category "I_Cup_Metal",1,0,0,0,0,0,0,0
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
object category "I_OBJ_Rope",1,0,0,0,0,0,0,0
object category "I_OBJ_Kit_TrapDisarm",1,0,0,0,0,0,0,0
new treasuretable "WYR_Flophouse_GuestTrader"
new subtable "1,1"
object category "T_Gold_Trader_Normal",1,0,0,0,0,0,0,0
new subtable "5,1"
object category "T_Alchemy_Potion_Supply",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "T_ST_RogueTools_Supply",1,0,0,0,0,0,0,0
new subtable "5,1;6,1;7,1"
object category "T_Ingredient_Alchemy_Common",1,0,0,0,0,0,0,0
new treasuretable "WYR_Flophouse_Cook"
new subtable "1,1"
object category "T_Gold_Trader_Modest",1,0,0,0,0,0,0,0
new subtable "2,1;3,1"
object category "T_Supplies_Food_5_Cooked",1,0,0,0,0,0,0,0
new subtable "2,1;3,1"
object category "T_Supplies_Food_5",1,0,0,0,0,0,0,0
new treasuretable "WYR_Flophouse_GuestBelongings"
new subtable "1,1"
object category "T_Gold_Meager",1,0,0,0,0,0,0,0
object category "T_Gold_Pocket_Poor",1,0,0,0,0,0,0,0
new subtable "0,1;1,2;2,1"
object category "T_Clothes_Poor_Random",1,0,0,0,0,0,0,0
object category "T_Clothes_Medium_Random",1,0,0,0,0,0,0,0
new treasuretable "WYR_Flophouse_GuestBelongings_Adventurers"
new subtable "1,1"
object category "T_Alchemy_PotionOrOil",1,0,0,0,0,0,0,0
object category "T_ST_Throwable",1,0,0,0,0,0,0,0
new treasuretable "WYR_FlamingFist_Quartermaster_Trade_Magic"
new subtable "-1"
object category "T_Empty",1,0,0,0,0,0,0,0
new treasuretable "WYR_FlamingFist_Quartermaster_Trade"
new subtable "1,1"
object category "T_Gold_Trader_Wealthy",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_EquipmentTrader_BodyArmor",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_EquipmentTrader_BodyArmor_Magic",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_EquipmentTrader_SecondaryArmor",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_WYR_FlamingFist_Quartermaster_Trade_Magic",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_EquipmentTrader_Melee_Adjusted",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_EquipmentTrader_Ranged_Arrows",1,0,0,0,0,0,0,0
new treasuretable "WYR_SharessCaress_Mamzell"
new subtable "1,1"
object category "T_Gold_Pocket_Wealthy",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_CONS_Herbs_Autumncrocus",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Feather",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_InkPot",1,0,0,0,0,0,0,0
new treasuretable "WYR_SharessCaress_Bartender_Trade"
new subtable "1,1"
object category "T_Supplies_Vendor_Barkeep_Fancy",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Trader_Normal",1,0,0,0,0,0,0,0
new treasuretable "WYR_SharessCaress_Bartender_Trade_Potent"
new subtable "3,1"
object category "I_WYR_SharessCaress_PotentDrink",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_WYR_SharessCaress_Bartender_Trade",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_EGW_OfTheDrunkard_Amulet",1,0,0,0,0,0,0,0
new treasuretable "WYR_SharessCaress_Nymph"
new subtable "1,1"
object category "T_Gold_Pocket_Normal",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Cup_Rich",1,0,0,0,0,0,0,0
new treasuretable "WYR_SharessCaress_Nymph_Reward"
new subtable "1,1"
object category "I_ALCH_Solution_Elixir_Meditation_Superior",1,0,0,0,0,0,0,0
new treasuretable "WYR_Bridge_Trader_Art"
new subtable "1,1"
object category "T_Gold_Trader_Modest",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Valubles_Goblets",1,0,0,0,0,0,0,0
new subtable "6,1;7,1;8,1"
object category "T_Valuables_Painting_Landscape",1,0,0,0,0,0,0,0
new subtable "10,1"
object category "T_ST_DyeRandom",1,0,0,0,0,0,0,0
new subtable "-10"
object category "I_OBJ_Dye_Remover",1,0,0,0,0,0,0,0
new treasuretable "WYR_FigaroSister_Trader"
new subtable "1,1"
object category "T_Gold_Trader_Normal",1,0,0,0,0,0,0,0
new subtable "4,1"
object category "T_Clothes_Rich_Random_Supply",1,0,0,0,0,0,0,0
new subtable "10,1;11,1;12,1"
object category "T_Clothes_Medium_Random_Supply",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_Dyes_AllRare",1,0,0,0,0,0,0,0
new subtable "-10"
object category "I_OBJ_Dye_Remover",1,0,0,0,0,0,0,0
new treasuretable "WYR_Bridge_Trader_Supplies"
new subtable "1,1"
object category "T_Gold_Trader_Modest",1,0,0,0,0,0,0,0
new subtable "10,1"
object category "T_ST_Vegetables_BigAndSmall",1,0,0,0,0,0,0,0
new subtable "10,1"
object category "T_ST_Fruits_BigAndSmall",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supply_Water",1,0,0,0,0,0,0,0
new subtable "4,1"
object category "T_Supplies_Food_5_Cooked",1,0,0,0,0,0,0,0
new treasuretable "WYR_Danthelon_Trader"
new subtable "1,1"
object category "T_Gold_Trader_Wealthy",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_EquipmentTrader_Melee_Finesse",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_EquipmentTrader_Melee_Adjusted",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_EquipmentTrader_Ranged_Adjusted",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_EquipmentTrader_BodyArmor_Magic",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_EquipmentTrader_Flasks",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_EquipmentTrader_Ranged_Arrows",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_BGO_Supplies_Fancy",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supplies_Camp_Pack",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_EquipmentTrader_RevivifyScrolls",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Harpers_Harmonizing_Rapier",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Druid_Late_Hide_Armor_1",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_OfWarMaster_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Monk_Cold_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_BG_BlightBringer_Shortbow",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_PHB_CloakOfDisplacement_Cloak",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Monk_Magic_Armor_1",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Hat_Barbarian_Hide",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Scroll_ShockingGrasp",1,0,0,0,0,0,0,0
new subtable "3,1;4,1"
object category "I_OBJ_Kit_ThievesTools",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "I_OBJ_Kit_TrapDisarm",1,0,0,0,0,0,0,0
new treasuretable "WYR_AlchemyTrader"
new subtable "1,1"
object category "T_Gold_Trader_Normal",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_AlchemistTrader",1,0,0,0,0,0,0,0
new treasuretable "WYR_Bridge_Trader_Clothes"
new subtable "1,1"
object category "T_Gold_Trader_Poor",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "T_Clothes_Poor_Random_Supply",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "T_Clothes_Medium_Random",1,0,0,0,0,0,0,0
new treasuretable "WYR_Bridge_Trader_Tools"
new subtable "1,1"
object category "T_Gold_Trader_Modest",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "T_ST_RogueTools_Supply",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "I_OBJ_Kit_Disarm",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "I_OBJ_Kit_Lockpick",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supply_Tools_Big_Ropes",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supply_Tools_Big_Hammers",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supply_Tools_Big_Tongs",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Tool_Shovel",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_WPN_Torch",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Bucket",1,0,0,0,0,0,0,0
new subtable "5,1"
object category "T_ST_Throwable",1,0,0,0,0,0,0,0
new subtable "5,1"
object category "T_Supply_Water",1,0,0,0,0,0,0,0
new treasuretable "WYR_WyrmsCastle_Banites_OpulentChest"
new subtable "-1"
object category "I_MAG_Banites_Gloves",1,0,0,0,0,0,0,0
new treasuretable "WYR_Windmill_Mindflayer"
new subtable "-1"
object category "I_MAG_WYRM_OfTruthTelling_Ring",1,0,0,0,0,0,0,0
new treasuretable "WYR_JungleOfChult_Arcanic_Treasure"
new subtable "-1"
object category "I_MAG_ArcaneTrickster_Ring",1,0,0,0,0,0,0,0
new treasuretable "WYR_SmugglerCave_Basement_Treasure"
new subtable "-1"
object category "I_MAG_Barbarian_BoneSpike_Shoes",1,0,0,0,0,0,0,0
new treasuretable "WYR_Thiefling_Trade"
new subtable "1,1"
object category "T_HAV_Thiefling_Trade",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_LuckySeven_Amulet",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_BarbMonk_Leather_Circlet",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_UNI_WYR_Thiefling_BaldursGateStone",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_UNI_WYR_Thiefling_HolyHandSoap",1,0,0,0,0,0,0,0
new treasuretable "_LOW"
new treasuretable "LOW_Journalist"
new subtable "1,1"
object category "T_Gold_Pocket_Poor",1,0,0,0,0,0,0,0
object category "T_Gold_Pocket_Modest",1,0,0,0,0,0,0,0
object category "T_Gold_Pocket_Normal",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Kit_TrapDisarm",1,0,0,0,0,0,0,0
object category "I_OBJ_Kit_ThievesTools",1,0,0,0,0,0,0,0
object category "I_OBJ_Kit_Disguise",1,0,0,0,0,0,0,0
object category "T_ST_Alcohol_Medium",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Feather",1,0,0,0,0,0,0,0
object category "I_OBJ_InkPot",1,0,0,0,0,0,0,0
new treasuretable "LOW_Streets_VegetableTrader_Poor"
new subtable "1,1"
object category "T_Gold_Trader_Poor",1,0,0,0,0,0,0,0
new subtable "2,1;3,1"
object category "T_Supplies_Vegatable_Assorted",1,0,0,0,0,0,0,0
new treasuretable "BG_Drunkard"
new subtable "0,1;1,3"
object category "T_Gold_Meager",2,0,0,0,0,0,0,0
object category "T_Gold_Pocket_Poor",2,0,0,0,0,0,0,0
object category "T_Gold_Pocket_Modest",1,0,0,0,0,0,0,0
new subtable "0,1;1,3"
object category "T_ST_Alcohol_Cheap",3,0,0,0,0,0,0,0
object category "I_OBJ_Bottle",2,0,0,0,0,0,0,0
object category "I_CONS_DRINK_Beer",1,0,0,0,0,0,0,0
object category "I_Cup_Metal",1,0,0,0,0,0,0,0
object category "I_Cup_Metal_D",1,0,0,0,0,0,0,0
object category "I_Cup_Metal_E",1,0,0,0,0,0,0,0
new treasuretable "LOW_Prison_Belongings"
new subtable "1,1"
object category "T_Gold_Meager",1,0,0,0,0,0,0,0
object category "T_Gold_Pocket_Poor",1,0,0,0,0,0,0,0
object category "T_Gold_Pocket_Modest",1,0,0,0,0,0,0,0
new subtable "0,1;1,3"
object category "T_Clothes_Poor_Random",1,0,0,0,0,0,0,0
object category "T_Clothes_Medium_Random",1,0,0,0,0,0,0,0
object category "T_Kitchen_Mug_Simple",1,0,0,0,0,0,0,0
new treasuretable "LOW_CountingHouse_Guard"
new subtable "1,1"
object category "T_Gold_Pocket_Modest",1,0,0,0,0,0,0,0
object category "T_Gold_Pocket_Normal",2,0,0,0,0,0,0,0
new subtable "0,1;1,2"
object category "I_WPN_Torch",1,0,0,0,0,0,0,0
new treasuretable "LOW_CountingHouse_Clerk"
new subtable "1,1"
object category "T_Gold_Pocket_Modest",1,0,0,0,0,0,0,0
object category "T_Gold_Pocket_Normal",2,0,0,0,0,0,0,0
new subtable "0,1; 1,2"
object category "I_OBJ_InkPot",1,0,0,0,0,0,0,0
object category "I_OBJ_Feather",1,0,0,0,0,0,0,0
new treasuretable "LOW_CountingHouse_BhaalCultist"
new subtable "1,1"
object category "T_Gold_Pocket_Poor",1,0,0,0,0,0,0,0
object category "T_Gold_Pocket_Modest",1,0,0,0,0,0,0,0
object category "T_Gold_Meager",1,0,0,0,0,0,0,0
new subtable "0,1;1,3;2,1"
object category "I_OBJ_Kit_TrapDisarm",1,0,0,0,0,0,0,0
object category "I_OBJ_Kit_ThievesTools",1,0,0,0,0,0,0,0
object category "T_ST_Food_Rotten",1,0,0,0,0,0,0,0
object category "I_OBJ_Skull",1,0,0,0,0,0,0,0
object category "I_WPN_Torch",1,0,0,0,0,0,0,0
new treasuretable "LOW_CountingHouse_BugOut_Big"
new subtable "1,1"
object category "T_Gold_Pocket_Modest",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Rope_Pier",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_Cup_Mug_Metal",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "T_Alchemy_Potion_Healing",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "T_Alchemy_Potion_Elixir",1,0,0,0,0,0,0,0
new treasuretable "LOW_CountingHouse_BugOut_Small"
new subtable "1,1"
object category "T_Gold_Pocket_Normal",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Alchemy_Potion_Utility",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "T_Alchemy_Coating",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Kit_Disguise",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Kit_ThievesTools",1,0,0,0,0,0,0,0
new treasuretable "LOW_Elfsong_Barkeep"
new subtable "1,1"
object category "T_Gold_Trader_Normal",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supplies_Vendor_Barkeep_Fancy",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supplies_Vendor_Cook",1,0,0,0,0,0,0,0
new subtable "1,1;2,1"
object category "T_ST_Fruits_Small",1,0,0,0,0,0,0,0
new treasuretable "LOW_Elfsong_Waiter"
new subtable "1,1"
object category "T_Gold_Meager",2,0,0,0,0,0,0,0
object category "T_Gold_Pocket_Poor",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supplies_Vendor_Barkeep_Fancy",2,0,0,0,0,0,0,0
new subtable "2,1;3,1"
object category "T_Kitchen_Tableware_Poor",2,0,0,0,0,0,0,0
object category "T_Kitchen_Kitchenware_Poor",2,0,0,0,0,0,0,0
object category "T_Kitchen_Cups_Poor",2,0,0,0,0,0,0,0
new treasuretable "LOW_WineFestival_Worker"
new subtable "1,1"
object category "T_Gold_Meager",1,0,0,0,0,0,0,0
object category "T_Gold_Pocket_Poor",1,0,0,0,0,0,0,0
new subtable "2,1;3,1;4,1;5,1"
object category "T_ST_Alcohol_Cheap",5,0,0,0,0,0,0,0
object category "T_ST_Alcohol_Medium",3,0,0,0,0,0,0,0
new subtable "1,1;2,1"
object category "I_CONS_DRINK_Beer",1,0,0,0,0,0,0,0
object category "I_Cup_Mug_Metal",1,0,0,0,0,0,0,0
object category "I_Cup_Metal",1,0,0,0,0,0,0,0
object category "I_Cup_Metal_C",1,0,0,0,0,0,0,0
new treasuretable "LOW_Graveyard_FlowerGirl"
new subtable "1,1"
object category "T_Gold_Trader_Poor",1,0,0,0,0,0,0,0
new subtable "12,1"
object category "I_CONS_Herbs_Balsam",1,0,0,0,0,0,0,0
object category "I_CONS_Herbs_Autumncrocus",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_CONS_Herbs_Belladonna",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_ALCH_Ingredient_Herb_BlackOleander",1,0,0,0,0,0,0,0
new treasuretable "LOW_Wizard_Weak"
